時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 0 0 0
0.06984823 0 0 0
0.09547503 0 0 0
0.09879393 0 0 0
0.1022047 0 0 0
0.1258234 0 0 0
0.1293795 0 0 0
0.1513881 0 0 0
0.1800418 0 0 0
0.2061011 0 0 0
0.2328446 0 0 0
0.2584296 0 0 0
0.2844859 0 0 0
0.2992047 0 0 0
0.3027563 0 0 0
0.3068569 0 0 0
0.3101663 0 0 0
0.3135624 0 0 0
0.3167637 0 0 0
0.3206791 0 0 0
0.323761 0 0 0
0.3266392 0 0 0
0.3293 0 0 0
0.3323774 0 0 0
0.3371296 0 0 0
0.3406809 0 0 0
0.3437732 0 0 0
0.3471927 0 0 0
0.3516897 0 0 0
0.3554365 0 0 0
0.3601974 0 0 0
0.3644942 0 0 0
0.3680561 0 0 0
0.3719244 0 0 0
0.3750771 0 0 0
0.3785422 0 0 0
0.381566 0 0 0
0.3843723 0 0 0
0.3876683 0 0 0
0.390478 0 0 0
0.3933831 0 0 0
0.3964853 0 0 0
0.399172 0 0 0
0.4020271 0 0 0
0.4060827 0 0 0
0.4095465 0 0 0
0.41264 0 0 0
0.4153514 0 0 0
0.4183434 0 0 0
0.4214481 0 0 0
0.4244361 0 0 0
0.4270183 0 0 0
0.4295605 0 0 0
0.432142 0 0 0
0.4349973 0 0 0
0.4380797 0 0 0
0.4407809 0 0 0
0.4435646 0 0 0
0.4462521 0 0 0
0.4494226 0 0 0
0.4538568 0 0 0
0.45725 0 0 0
0.4600317 0 0 0
0.4627902 0 0 0
0.4654946 0 0 0
0.4681943 0 0 0
0.4713493 0 0 0
0.4746693 0 0 0
0.4777527 0 0 0
0.4807583 0 0 0
0.4841241 0 0 0
0.4873059 0 0 0
0.4904857 0 0 0
0.4936603 0 0 0
0.4964454 0 0 0
0.4992825 0 0 0
0.5021973 0 0 0
0.5057582 0 0 0
0.5087644 0 0 0
0.5114988 0 0 0
0.5141768 0 0 0
0.5169553 0 0 0
0.5200393 0 0 0
0.5230263 0 0 0
0.5258318 0 0 0
0.5285421 0 0 0
0.5312999 0 0 0
0.5340009 0 0 0
0.5367447 0 0 0
0.5394124 0 0 0
0.5422903 0 0 0
0.5455085 0 0 0
0.5483564 0 0 0
0.5514258 0 0 0
0.5551252 0 0 0
0.558272 0 0 0
0.5610265 0 0 0
0.563934 0 0 0
0.5667536 0 0 0
0.5696859 0 0 0
0.5727511 0 0 0
0.5754557 0 0 0
0.5780001 0 0 0
0.5806054 0 0 0
0.583398 0 0 0
0.5862466 0 0 0
0.5892297 0 0 0
0.5919091 0 0 0
0.5951852 0 0 0
0.5984823 0 0 0
0.6012257 0 0 0
0.6046351 0 0 0
0.607785 0 0 0
0.6107922 0 0 0
0.613636 0 0 0
0.6163457 0 0 0
0.6192421 0 0 0
0.6221066 0 0 0
0.6248571 0 0 0
0.6275333 0 0 0
0.6303315 0 0 0
0.6333866 0 0 0
0.6364479 0 0 0
0.6399437 0 0 0
0.6428486 0 0 0
0.6456351 0 0 0
0.6483336 0 0 0
0.6511639 0 0 0
0.6548562 0 0 0
0.6580197 0 0 0
0.660789 0 0 0
0.6639212 0 0 0
0.6668893 0 0 0
0.6699724 0 0 0
0.6728269 0 0 0
0.6755545 0 0 0
0.6785209 0 0 0
0.6816111 0 0 0
0.6847581 0 0 0
0.6886851 0 0 0
0.6919375 0 0 0
0.6946855 0 0 0
0.6977645 0 0 0
0.7012265 0 0 0
0.7046379 0 0 0
0.7080199 0 0 0
0.7113835 0 0 0
0.7143958 0 0 0
0.7176595 0 0 0
0.7206147 0 0 0
0.7235879 0 0 0
0.7265877 0 0 0
0.7298312 0 0 0
0.7331108 0 0 0
0.7360092 0 0 0
0.7394691 0 0 0
0.7423006 0 0 0
0.7450926 0 0 0
0.7478428 0 0 0
0.7506362 0 0 0
0.7546324 0 0 0
0.7576807 0 0 0
0.7675521 0 0 0
0.7709575 0 0 0
0.7740346 0 0 0
